用户主页url,用户名称,用户性别,ip地址,用户评论
https://space.bilibili.com/69738701,IfritD,保密,IP属地：河南,萌宠是吧
https://space.bilibili.com/154207822,爆炸吧糖分,保密,IP属地：上海,[热][热][热]
https://space.bilibili.com/488614088,剑星7,保密,IP属地：浙江,不要大飞，就要小菲喵
https://space.bilibili.com/41209744,夜宵今天吃薯条,男,IP属地：上海,[永雏塔菲_令人兴奋][永雏塔菲_好热][UP_1265680561_啊啊][永雏塔菲_累]
https://space.bilibili.com/397460908,Magina0424,保密,IP属地：江苏,[UP_1265680561_啊啊]
https://space.bilibili.com/396288040,雪平立华,保密,IP属地：四川,"✋很抱歉打断你的浏览，我是来提醒你最最最最可爱的永雏塔菲将于8月12日举行她的154岁生日直播【永雏塔菲_生日快乐】塔菲千舰重启计划也在有序进行【永雏塔菲_嘻嘻喵】请确保你能够在8月12日晚准时观看她的直播【永雏塔菲_开派对咯】 塔菲为这场直播准备好久了【永雏塔菲_令人兴奋】欢迎大家前来观看【永雏塔菲_闪亮登场】
关注永雏塔菲喵，关注永雏塔菲谢谢喵!                                                                     👉永雏塔菲主页 https://space.bilibili.com/1265680561
 👉永雏塔菲直播间 http://live.bilibili.com/22603245
👉生日会预约  https://www.bilibili.com/h5/lottery/result?lottery_id=102795&business_type=10&business_id=834713&i_transfer_match=9f887ded-a850-45b5-913d-a50a8dda8e67"
https://space.bilibili.com/381892919,-Ummet-,男,IP属地：广西,😓
https://space.bilibili.com/29773285,安藤望nozomi,女,IP属地：河南,开抖？宣战了@阿梓从小就很可爱[永雏塔菲_闪亮登场][永雏塔菲_闪亮登场][永雏塔菲_闪亮登场]
https://space.bilibili.com/437204800,ll1U,男,IP属地：江西,[UP_1265680561_啊啊]
https://space.bilibili.com/17388147,ClearL0Ve7,保密,IP属地：山东,呃呃
https://space.bilibili.com/643617293,屈尺,保密,IP属地：河北,逆天[跪了]
https://space.bilibili.com/1492123461,名将诸葛诞,保密,IP属地：黑龙江,捞头发力了
https://space.bilibili.com/1351404193,圆寂的水管工,保密,IP属地：山东,看塔菲三天 塔菲治好了我的精神内耗
https://space.bilibili.com/33372624,萧萧萧萧萧萧萧i,保密,IP属地：湖南,老头发大力了😭
https://space.bilibili.com/125352319,狐观棋,保密,IP属地：贵州,高级热水器
https://space.bilibili.com/35764041,PrinzSchindler,保密,IP属地：广东,中间那段能过审就离谱
https://space.bilibili.com/1633201113,账号已注销,保密,IP属地：德国,开开关了？
https://space.bilibili.com/396344719,bili_396344719,男,IP属地：陕西,我捡到一个奇怪的遥控器[UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/1720140162,江東行臺,保密,IP属地：日本,嗨呀，下面是我呀[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/166412894,Chris7ina,保密,IP属地：福建,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/34476518,NodJane,女,IP属地：山东,这就是当今的v圈吗
https://space.bilibili.com/12058917,小老宝儿,男,IP属地：辽宁,骗哥们可以，别把你自己也骗到了就行。哥们被你骗了真无所谓的，打个哈哈就过了。但希望你打完这段话后擦一下眼角，别让眼泪掉在手机屏幕上了就行。你说的这些话，哥们信一下也是没什么的。还能让你有个心里安慰，但这种话说出来骗骗兄弟就差不多得了，哥们信你一下也不会少块肉，但是你别搞得自己也当真了就行。哥们被你骗一下是真无所谓的，兄弟笑笑也就过去了。真不是哥们想要破你防，你擦擦眼泪好好想想，除了兄弟谁还会信你这些话？[永雏塔菲_不理你了]
https://space.bilibili.com/510468065,Alexandriz,男,IP属地：河北,一万个人taffy一万个样子
https://space.bilibili.com/346065696,孟特芳丹的回忆,男,IP属地：安徽,这就是热水器吗
https://space.bilibili.com/185518426,喵嘉特,保密,IP属地：北京,牛b
https://space.bilibili.com/621687592,今日雪见,保密,IP属地：广东,[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/588716925,永雏小䑼,保密,IP属地：江西,[永雏塔菲_闪亮登场][永雏塔菲_闪亮登场][永雏塔菲_闪亮登场]
https://space.bilibili.com/189033084,澤村えりり,保密,IP属地：湖北,呃呃，疑似没活了
https://space.bilibili.com/18923526,葵花鹦,男,IP属地：广东,喜欢你
https://space.bilibili.com/362129799,春雨不负风好意,男,IP属地：安徽,@青留沐兮  空降01：00
https://space.bilibili.com/245059245,東雪蓮Offlcial,保密,IP属地：湖北,[永雏塔菲_好热]
https://space.bilibili.com/534139,泉奈少族长,保密,IP属地：美国,几个月没看塔菲怎么这个可爱啦
https://space.bilibili.com/310071062,多情道心,保密,IP属地：广东,老头发力了
https://space.bilibili.com/1891427741,传统美德兮,保密,IP属地：北京,老头的马达转速提升了
https://space.bilibili.com/484330931,Pink__D,保密,IP属地：上海,"亲爱的@永雏塔菲   小朋友恭喜你，成功报名参加中央电视台少儿频道《智慧树》

栏目创办于2003年12月28日。是为3-6岁学龄前儿童专门打造的档益智娱乐节目。节自以活泼生动的形式，寓科学的教育理念于生动的游戏当中，让孩子在游戏中学，在游戏中乐，在游戏中健康成长。请你在家长的陪伴下于2022年6月22日下午12:00前到达中央广播电视总台参与节目录制。小咕咚和她的朋友们都等着你哟

记住我们的口号:智慧树上智慧果。智慧树下你和我，智慧树前做游戏欢乐多又多~期待与你的见面一小咕咚"
https://space.bilibili.com/333719059,沽月南,男,IP属地：湖南,@Youk7no
https://space.bilibili.com/1511908984,niutendo牛天堂,保密,IP属地：广东,[UP_1265680561_啊啊]
https://space.bilibili.com/452035879,奈宝official,女,IP属地：山东,[UP_1265680561_啊啊]
https://space.bilibili.com/37595912,W1nkY_,保密,IP属地：北京,不是，这都有爱抚踢狗啊
https://space.bilibili.com/190992997,Lin-OG,保密,IP属地：广东,老头轻点[委屈]
https://space.bilibili.com/42191455,GerousDeng,男,IP属地：四川,这是ysq了吧
https://space.bilibili.com/302423139,撒银猪,男,IP属地：吉林,[热][热][热]
https://space.bilibili.com/30791972,VerL_Y,保密,IP属地：河南,呃呃
https://space.bilibili.com/82656179,逍遥の咕咕雀,保密,IP属地：广东,太唐了喵
https://space.bilibili.com/14313791,挠神,保密,IP属地：辽宁,老头轻点
https://space.bilibili.com/57753304,会说谎的人工智能,保密,IP属地：山东,[鼓掌][鼓掌][鼓掌]
https://space.bilibili.com/11784145,红豆泥阿里噶跺,保密,IP属地：山东,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/400222602,殇余之城,男,IP属地：河南,@笶星
https://space.bilibili.com/544507002,笶星,男,IP属地：河南,[妙啊]
https://space.bilibili.com/40702585,海绵宝宝小伟儿,男,IP属地：湖北,强身健体
https://space.bilibili.com/283669860,小鸟游星野kiss,女,IP属地：福建,呃呃，顶级热水器rp
https://space.bilibili.com/6851860,天才美少女ka22sa,女,IP属地：福建,[永雏塔菲_好热]
https://space.bilibili.com/474303826,小鹤QAQ,保密,IP属地：河北,我承认是我塞的
https://space.bilibili.com/440375104,恋雨与诗歌,保密,IP属地：江苏,先下载一手，估计过一会就下架了[嗑瓜子]
https://space.bilibili.com/44544090,三天之内给你好果汁,保密,IP属地：加拿大,老头轻点[向晚_好可怕]taffy和我说她怕疼[向晚_好可怕][向晚_好可怕][向晚_好可怕]
https://space.bilibili.com/8263167,银宝Yonako,男,IP属地：山东,标签里有'毕业'，难绷
https://space.bilibili.com/401921611,永雏绘梨,保密,IP属地：江苏,[UP_1265680561_疑惑][UP_1265680561_疑惑][UP_1265680561_疑惑]
https://space.bilibili.com/284473234,阿轩今天有点困,保密,IP属地：广东,发唐咯[给心心]
https://space.bilibili.com/88398243,大观通宝折十,保密,IP属地：山东,哈哈
https://space.bilibili.com/187697818,甘地不肝,女,IP属地：广东,举办了喵[给心心][给心心]
https://space.bilibili.com/566134,闪耀の芝士蛋撻,保密,IP属地：浙江,感觉可以直接举办掉
https://space.bilibili.com/670896067,鹰白_千夜,男,IP属地：江苏,[UP_1265680561_啊啊][UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/10097734,结城牢理,男,IP属地：甘肃,小玩具
https://space.bilibili.com/396079,不色色药丸,男,IP属地：北京,付费内容呢
https://space.bilibili.com/1261402599,肥喵面包糠,保密,IP属地：河南,发大水喽[UP_1265680561_啊啊]
https://space.bilibili.com/456733167,小小秘制汉堡,男,IP属地：江西,[UP_1265680561_升天][UP_1265680561_升天][UP_1265680561_升天]
https://space.bilibili.com/5634922,原味慕斯鸭,保密,IP属地：云南,你们说的那个玩具是我[笑哭]
https://space.bilibili.com/244412469,相对较高的误码率,男,IP属地：内蒙古,抖抖我的[永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/3727017,账号已注销,保密,IP属地：浙江,好涩喵好涩喵[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/11668627,肯德基鸡长,女,IP属地：江苏,[永雏塔菲_摸头][永雏塔菲_摸头][永雏塔菲_摸头]
https://space.bilibili.com/525356339,杀戮侯,保密,IP属地：山东,[笑哭][笑哭] ，这人是我二舅[笑哭]
https://space.bilibili.com/284067359,白虎野的平泽巡,保密,IP属地：四川,马上挂到微博[永雏塔菲_喵喵拳]
https://space.bilibili.com/1409059080,のの的の,保密,IP属地：山东,老头发力了[UP_1265680561_啊啊][UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/67957983,丨八分钱,保密,IP属地：河南,至少4个老头
https://space.bilibili.com/3514566,心情链环,保密,IP属地：浙江,可爱喵[永雏塔菲_太好吃了]
https://space.bilibili.com/5487041,沟口_,男,IP属地：四川,小菲越看越可爱[嘟嘟][嘟嘟]
https://space.bilibili.com/544606378,茂椛皋泉,男,IP属地：陕西,可爱捏
https://space.bilibili.com/489511881,粉红恶魔patrick,男,IP属地：湖北,这为啥能过审啊？
https://space.bilibili.com/2720956,熊猫拳拳,男,IP属地：上海,捏紧了拳头，憋红了脸
https://space.bilibili.com/65372143,选择困难症的我,保密,IP属地：河北,可爱捏
https://space.bilibili.com/13391263,变成卫星守护星瞳小姐,男,IP属地：江苏,一眼唐
https://space.bilibili.com/97698155,霧雨魔理鲨,保密,IP属地：湖南,可爱喵
https://space.bilibili.com/487109657,盻汐,男,IP属地：广东,[UP_1265680561_单推塔菲][UP_1265680561_单推塔菲][UP_1265680561_单推塔菲][UP_1265680561_单推塔菲]
https://space.bilibili.com/560974017,山河如歌,男,IP属地：安徽,看看小菲的皮眼
https://space.bilibili.com/21811317,spe00cial,保密,IP属地：山西,可爱的小非引来集美了吗[永雏塔菲_震惊]
https://space.bilibili.com/15149399,我踏马蒂娜,男,IP属地：重庆,型欲来了
https://space.bilibili.com/238237455,RED_JIMMY,女,IP属地：海南,是在用小玩具吗
https://space.bilibili.com/30586118,流苏十月,保密,IP属地：江苏,萌宠
https://space.bilibili.com/19961110,黑发惠黑化会发黑,男,IP属地：河南,可爱喵[永雏塔菲_亲嘴][永雏塔菲_亲嘴][永雏塔菲_亲嘴]
https://space.bilibili.com/348642025,我的孤獨在你之上,男,IP属地：江苏,抖抖我的
https://space.bilibili.com/171696952,DR深雨,男,IP属地：浙江,现在想着不媚男，要吸引集美了[吃瓜]
https://space.bilibili.com/301439995,Re-doctrine,保密,IP属地：广东,对不起各位，下次我轻点[永雏塔菲_累]
https://space.bilibili.com/44673866,Kuroha_pa,保密,IP属地：天津,呃呃
https://space.bilibili.com/11180055,Rua_Y,保密,IP属地：广西,[UP_1265680561_疑惑]
https://space.bilibili.com/197257222,枫糖祭,保密,IP属地：安徽,看塔菲直播两小时，治好了我的精神内耗
https://space.bilibili.com/95341216,SesameRin,保密,IP属地：上海,下面全是老头 集美们快跑[永雏塔菲_嘤嘤嘤]
https://space.bilibili.com/434179064,清野地恋,男,IP属地：福建,超管呢，超管救一下啊😭
https://space.bilibili.com/12569172,令狐钚冲,保密,IP属地：广东,边跑长途边直播是吧，她真的我哭死[doge]
https://space.bilibili.com/8126408,StoneFreeeeee,男,IP属地：广东,[星瞳_口蘑]
https://space.bilibili.com/8012277,鷹原羽依裏,保密,IP属地：上海,😻
https://space.bilibili.com/66623454,黑色的星星空,保密,IP属地：安徽,[永雏塔菲_好热]
https://space.bilibili.com/17940,斯卡雷特哥哥,男,IP属地：湖南,直播玩挺大  下播以后不敢想了[永雏塔菲_震惊]
https://space.bilibili.com/1513905283,Ultra_Yu-Ren,男,IP属地：上海,[永雏塔菲_太好吃了]
https://space.bilibili.com/286942952,长征九号运载火箭,男,IP属地：福建,玩挺大[永雏塔菲_震惊]
https://space.bilibili.com/372401110,食我昏睡红茶穿甲弹,保密,IP属地：山东,老头不演了是吧
https://space.bilibili.com/630084659,拉塞_Lasse,保密,IP属地：吉林,老头别动了
https://space.bilibili.com/52563907,浪吡,保密,IP属地：北京,完全拘束
https://space.bilibili.com/348642025,我的孤獨在你之上,男,IP属地：江苏,[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/326528857,爱尘小白喵,男,IP属地：广东,为什么是集美，老头呢😠😠😠😠👊👊👊
